;Column2;Column1;idx;token;Label_Gold;Label_BG;Sicher_BG;Label_JL;Sicher_JL;Label_FA;Sicher_FA;Label_RR;Sicher_RR;Label_TH;Zusatzinfo;sentence;context;label;year;filename;Quelle_Gold;Quelle_BG;annodatenerz;Quelle_FA;Quelle_RR;Unnamed: 23;Unnamed: 24;Unnamed: 25;Unnamed: 26;Unnamed: 27;Unnamed: 28;Unnamed: 29;Unnamed: 30;Unnamed: 31
956;284;1021;r58;Erzähler;d;d;75;d;50.0;n;;n;;n;;Der Erzähler ist Redakteur mit Scheere und Kleister bei einem jungen Zeitungsunternehmen , ein ehrlicher litterarischer Handwerker und ein guter Mensch .;Das Kolorit Berlins kommt in seiue Darstellung nicht so hinein , als ob er frei über den Dingen schwebte und nun für seinen Zweck die Farben oder Thatsachen wählerisch zusammenstellte , sondern der Erzähler selbst ist durch und durch moderner Berliner , die Handlung und die Charaktere sind nur in der Großstadt denkbar , wir atmen Berliner Luft , ohne es zu bemerken . Wir werden in die Berliner Theaterund Zeitungswelt zweiten Ranges eingeführt . Der Erzähler ist Redakteur mit Scheere und Kleister bei einem jungen Zeitungsunternehmen , ein ehrlicher litterarischer Handwerker und ein guter Mensch . Von Geburt Pole und aus besserm , wenn anch verarmten Hause , hat er in Berlin doch nicht die ferne polnische Heimat vergessen können , und er schließt sich nicht ungern Landsleuten an . Ein zufällig gefundener Spielkamerad aus der Jugendzeit , namens Taschewski wird von ihm trotz des Unterschiedes der gesellschaftlichen Stellung zwischen Redakteur und Setzer doch auch jetzt uoch der Freundschaft gewürdigt , und Taschewskis Roman ist es nun , den er erzählt .;Rezension;1889;1889_1 - 1889__Berliner_Romane.txt;stimuli_erzaehler_100_utf8_Gold;stimuli_erzaehler_100_utf8_BG;annodatenerz;;;;;;;;;;;
957;285;1022;r59;Erzähler;d;d;n;d;80.0;n;;n;;n;;Der Erzähler nämlich bekommt plötzlich Heimweh nach Polen und fährt mit seinen Freunden Taschewski , Irma und jenem musikalischen Narren auf sein heimatliches Gut in Czernowice .;"Sie heiratet uach allerlei im Dunkel gelassenen Abenteuern einen abgetakelten gräflichen Rvus , um sich zu versorgen . Diesem heutzutage sehr beliebten naturalistischen Motiv hat Szezepcmski ein andres , recht poetisch anmutendes beigesellt . Der Erzähler nämlich bekommt plötzlich Heimweh nach Polen und fährt mit seinen Freunden Taschewski , Irma und jenem musikalischen Narren auf sein heimatliches Gut in Czernowice . Die polnische Wirtschaft ist jedoch während seiner Abwesenheit durch ihre eigue Unfähigkeit zusammengebrochen ; das Gut kam in deutschen Besitz und blühte neu auf . Von dieser Veränderung ist zunächst der elegisch gestimmte Erzähler verstimmt : seine poesievollen Jugenderinnerungen , die er auffrischen wollte , sind verschwunden ; die Poesie des Verfalls vermißt er .";Rezension;1889;1889_1 - 1889__Berliner_Romane.txt;stimuli_erzaehler_161_Gold_bereinigt;stimuli_erzaehler_163_BG;stimuli_erzaehler_163_JL(2) (2);;;;;;;;;;;
958;24;1023;r6;Erzähler;b/c;b/c;70;b;35.0;n;;n;;n;;Während man ihn bewundert , während Life und Bärble und Grelle an dem Brunnen voller Respect von ihm schwatzen , deckt uns der Erzähler sein trauriges Leben auf , seine Verlegenheiten , seinen Stolz , seinen Geldmangel und alle Intriguen des Abenteurers .;"Er hat von der Stadt nur die Laster , die Unverschämtheit und die Faulheit angenommen . Seine Ankunft ist natürlich in Nordstetten ein Ereigniß ; aber Auerbach ist ohne Mitleid , er stellt das verborgene Elend dieser falschen Eristenz , welche den einfältigen Leuten der Provinz so reizend erscheint , unbarmherzig blos . Während man ihn bewundert , während Life und Bärble und Grelle an dem Brunnen voller Respect von ihm schwatzen , deckt uns der Erzähler sein trauriges Leben auf , seine Verlegenheiten , seinen Stolz , seinen Geldmangel und alle Intriguen des Abenteurers . Florian ist nahe daran , ein Dieb und ein Mörder zu werden . Doch der Verfasser läßt sich endlich erweichen , indem er dem Landstreicher eine treue Gefährtin zuführt , die ihn wider seinen Willen retten wird .";Rezension;1846;1846_2 - 1846__Se._Ren«_Taillandier______________.txt;stimuli_erzaehler_161_Gold_bereinigt;stimuli_erzaehler_163_BG;stimuli_erzaehler_163_JL;;;;;;;;;;;
959;308;1024;r60;Erzähler;d;d;55;d;95.0;n;;n;;n;;"Von dieser Veränderung ist zunächst der elegisch gestimmte Erzähler verstimmt : seine poesievollen Jugenderinnerungen , die er auffrischen wollte , sind verschwunden ; die Poesie des Verfalls vermißt er .";"Der Erzähler nämlich bekommt plötzlich Heimweh nach Polen und fährt mit seinen Freunden Taschewski , Irma und jenem musikalischen Narren auf sein heimatliches Gut in Czernowice . Die polnische Wirtschaft ist jedoch während seiner Abwesenheit durch ihre eigue Unfähigkeit zusammengebrochen ; das Gut kam in deutschen Besitz und blühte neu auf . Von dieser Veränderung ist zunächst der elegisch gestimmte Erzähler verstimmt : seine poesievollen Jugenderinnerungen , die er auffrischen wollte , sind verschwunden ; die Poesie des Verfalls vermißt er . Bald aber siegt in ihm die Erkenntnis des höhern Wertes der deutschen Arbeit , er fühlt ihr Glück , er erkennt ihr Verdienst um seine verfallende Heimat und freut sich des Wechsels auf Kosten seiner frühern egoistisch-ästhetischen Neigungen . Er stimmt rückhaltlos dem neuen deutschen Herrn in dem lebensunfähigen Polen bei .";Rezension;1889;1889_1 - 1889__Berliner_Romane.txt;stimuli_erzaehler_161_Gold_bereinigt;stimuli_erzaehler_163_BG;stimuli_erzaehler_163_JL;;;;;;;;;;;
960;304;1025;r61;Erzähler;b;b;100;b;95.0;n;;n;;n;;"Keine Idee , kein halber Gedanke fällt in dem ganzen dicken Buche dem Erzähler ein ; mit nackter Roheit entwirft er sein Gräuelbild .";"So widerwärtig wie der treulose Graf von der Weibertreu , werden seiue bäuerischen Gegner mit dem Behagen eines Naturalisten an grotesker Häßlichkeit geschildert . Und alles das im lustig sein sollenden Tone des Kueipliedes . Keine Idee , kein halber Gedanke fällt in dem ganzen dicken Buche dem Erzähler ein ; mit nackter Roheit entwirft er sein Gräuelbild . Wenn das die junge deutsche Poesie sein soll , dann kann sie sich begraben lassen . Im letzten Heft mich es S. 178 , Z. 2 o. n. heißen Kapitalistiuen ; S. 192 , Z. 0 v. o. Bruch statt Brief .";Rezension;1889;1889_2 - 1889__Litteratur__Der_Helfensteiner.__Ein_Sang_ans_dem_Bauernkriege_von_Josef_Laufs..txt;stimuli_erzaehler_161_Gold_bereinigt;stimuli_erzaehler_163_BG;stimuli_erzaehler_163_JL(2) (2);;;;;;;;;;;
961;293;1026;r62;Erzähler;b;b;100;b;70.0;n;;n;;n;;"Diese „ Wilden Kirschen &quot; setzen ein Publikum voraus , das dem Erzähler durch Landsmannschaft und wohl auch durch Kenntnis seines persönlichen Wirkens nahe steht , denn er erzählt meist von Dingen , die keinem andern so wichtig oder interessant erscheinen können , als dem , der selbst in Haslach und im Elsaß zu Hause ist .";"> Wilde Kirschen von Heinrich Hannsjakob . Heidelberg , Weiß , 1888 Wir kennen leider » icht die ältern selbstbiographischen Erzählungen , auf die sich der Verfasser beruft , um ihn ganz würdigen zu können . Diese „ Wilden Kirschen &quot; setzen ein Publikum voraus , das dem Erzähler durch Landsmannschaft und wohl auch durch Kenntnis seines persönlichen Wirkens nahe steht , denn er erzählt meist von Dingen , die keinem andern so wichtig oder interessant erscheinen können , als dem , der selbst in Haslach und im Elsaß zu Hause ist . Der Titel „ Wilde Kirschen &quot; soll bildlich für die Originale heitrer und ernster Art gelten , die in dem kleinen alemannischen Städtchen so zahlreich wie die wilden Kirschen wachsen . Hannsjakob schildert sie nicht , um poetische Wirkungen zu erzielen , sondern um eine halbvcrgangene Wirklichkeit , die Zeit seiner Jugend , dem Gedächtnis der Nachwelt festzuhalten .";Rezension;1889;1889_2 - 1889__Litteratur__Wilde_Kirschen_von_Heinrich_Hannsjakob.__Heidelberg,_Weiß,_1888.txt;stimuli_erzaehler_161_Gold_bereinigt;stimuli_erzaehler_163_BG;stimuli_erzaehler_163_JL;;;;;;;;;;;
962;288;1027;r63;Erzähler;b;b;90;b;80.0;n;;n;;n;;"Der pedantisch moralisirende Realismus der modernen Erzähler untergräbt jede Empfänglichkeit für die eigentlich freie Kunst des Dichters ; wenn heute ein Ariost aufträte , diese prosaischen Kritiker würden ihm den Eingang zum Parnaß mit Kolbenstößen verwehren .";"Als Meister der novellistischen Form ist er gegenwärtig schon anerkannt ; nur vermögen viele , vom Realismus erzogen , das märchenhafte Element in seiner Phantasie , die sich zuweilen auch am rein ästhetischen Spiele mit Menschen und Handlungen ergötzt , ohne Rücksicht zu nehmen auf die Wahrscheinlichkeit des Erzählten , nicht unbefangen mitzuempfinden . Daun machen sie dem Dichter größere Vorwürfe , als er in Wahrheit verdient . Der pedantisch moralisirende Realismus der modernen Erzähler untergräbt jede Empfänglichkeit für die eigentlich freie Kunst des Dichters ; wenn heute ein Ariost aufträte , diese prosaischen Kritiker würden ihm den Eingang zum Parnaß mit Kolbenstößen verwehren . Hans Hoffmann ist nun einer vom Schlage jener Phantasiemenschen , deren einziger Ehrgeiz es ist , nicht zu belehren , sondern zu ergötzen , deren ganze Poetik in dem Satze : „ Märchen noch so wunderbar — Dichterkuuste machens wahr &quot; enthalten ist . So vollgesogen auch Hvffmnnn von zeitgenössischer Bildung ist — insbesondre ist Bischers Ästhetik für sein ganzes Schaffen maßgebend geworden — , hierin unterscheidet er sich gründlich von vielen seiner litterarischen Zeitgenossen , nur hinter Gottfried Keller steht er zurück .";Rezension;1889;1889_2 - 1889__Neue_Erzählungen.txt;stimuli_erzaehler_161_Gold_bereinigt;stimuli_erzaehler_163_BG;stimuli_erzaehler_163_JL;;;;;;;;;;;
963;274;1028;r64;Erzähler;b;b;100;b;65.0;n;;n;;n;;' Aber auch die thatkräftigen Individuen , die griechisch-italienische Schlauheit , versteht der unermüdlich erfinderische Erzähler vollauf zu würdigem Der großartige weltgeschichtliche Hintergrund KvrfuS endlich berauschte den klassisch gebildeten Philologen , der Hoffmann von Haus aus ist .;"Auch innerlich war der Kontakt mit den Phäaken hergestellt . In einer freigebigen Natur wachsen die Menschen träumerisch auf ; solche Phantasiemenschen versteht der Dichter gar Wohl . ' Aber auch die thatkräftigen Individuen , die griechisch-italienische Schlauheit , versteht der unermüdlich erfinderische Erzähler vollauf zu würdigem Der großartige weltgeschichtliche Hintergrund KvrfuS endlich berauschte den klassisch gebildeten Philologen , der Hoffmann von Haus aus ist . Eine Perspektive bis zur Tragödie der phäakischen . Königstochter Nausikaa mit dein vielgeprüften Odhsseus eröffnete sich ihm , wenn er in die Vergangenheit des gesegneten Ländchens zurückblickt .";Rezension;1889;1889_2 - 1889__Neue_Erzählungen.txt;stimuli_erzaehler_100_utf8_Gold;stimuli_erzaehler_100_utf8_BG;annodatenerz;;;;;;;;;;;
964;276;1029;r65;Erzähler;b;b;75;b;60.0;n;;n;;n;;Aber eine besondre Schwierigkeit für den Erzähler liegt bei dieser Kunstart in der Aufgabe , die Menschen innerhalb des Naturbildes zu individualisiren .;"Sein Auge schweift über scheinbar endlose Räume , sein Gemüt ist ästhetisch bewegt von Vorgängen und Gebilden der Natur , die zwar mächtige , aber dunkle Gefühle in ihm erwecken . Der unendlichen Subjektivität der Dichter ist hier der allerweiteste Spielraum gelassen ; dieselbe verkrüppelte Weide kaun verschiedenen Dichtern verschiedene Gefühle des Trotzes oder der Trauer oder des Gespensterhasten oder weiß Gott noch was alles erwecken . Aber eine besondre Schwierigkeit für den Erzähler liegt bei dieser Kunstart in der Aufgabe , die Menschen innerhalb des Naturbildes zu individualisiren . Will er nicht den gesamten Stimmungsgehalt des Bildes gefährden , so muß er sich in der Charakteristik der Menschen auf die großen Striche beschränken , er kann sich nicht in psychologische Einzelheiten verlieren , denn sie würden den Leser nur vom Grundton ablenken . Er darf auch nur sehr selten , wenn er nicht in langweilige Einförmigkeit verfallen will , die landschaftliche Stimmung selbst zum Motiv der Handlungen machen .";Rezension;1889;1889_2 - 1889__Neue_Erzählungen.txt;stimuli_erzaehler_161_Gold_bereinigt;stimuli_erzaehler_163_BG;stimuli_erzaehler_163_JL;;;;;;;;;;;
965;306;1030;r66;Erzähler;b;b;60;b;75.0;n;;n;;n;;"Nur zweimal durchbricht Neue Erzählungen der Erzähler den engen Rahmen seines Familienkreises , als er die Wirkung der Attentate Hotels und Nvbilings ans das Leben des greisen Kaisers Wilhelm schildert ; das sind auch wirkungsvolle Bilder .";"Spielhagens Charakteristik geht nicht mehr wie in seinem früheren Roman „ In Reih und Glied &quot; auf die Schilderung der großen Volksmenge , sondern sie zieht sich auf den engen Kreis einer Familie zurück , deren einzelne Mitglieder Typen der Gegenwart vorstellen sollen . Es sind aber keine originellen Gestalten . Nur zweimal durchbricht Neue Erzählungen der Erzähler den engen Rahmen seines Familienkreises , als er die Wirkung der Attentate Hotels und Nvbilings ans das Leben des greisen Kaisers Wilhelm schildert ; das sind auch wirkungsvolle Bilder . Es sind die zwei Familien des Geheimrath Jllieius und des Amerikaners Curtis ( einer Art von Sonnenkamp aus Auerbachs „ Landhaus am Rhein &quot; ) , die uns in diesem Roman beschäftigen . Jllieius ist ein Jugendfreund und Gesinnungsgenosse von Smith-Alten bis zum Jahre Achtundvierzig gewesen .";Rezension;1889;1889_2 - 1889__Neue_Erzählungen.txt;stimuli_erzaehler_161_Gold_bereinigt;stimuli_erzaehler_163_BG;stimuli_erzaehler_163_JL;;;;;;;;;;;
966;275;1031;r67;Erzähler;b;b;90;c;50.0;n;;n;;n;;Aber der Erzähler laßt ihn nicht untergehn , sondern dichtet etwas unwahrscheinlich weiter .;"Da verliebte sich Klat zum Unglück in eine schwedische Gymnastikerin , eine bildschöne junge Person , die mit ihrer Truppe in Kairo Vorstellungen gab . Nun war es mit allen vaterländischen Idealen vorbei , Klat schmachtete in den Fesseln des schönen Kraftweibes , schloß sich ihrer Truppe an , erniedrigte sich sogar zum Clown , und sein unruhiges Gewissen betäubte er im Haschischgenuß . Aber der Erzähler laßt ihn nicht untergehn , sondern dichtet etwas unwahrscheinlich weiter . Als ein leidenschaftlicher Haschischraucher gelangt Klat nach Kairo zurück ; wegen hochverräterischer Äußerungen , die er im Haschischrausche gethan , wird er ius Irrenhaus gesperrt . Die zwei Jahre , die er dort zubringt , sind eine Zeit schwerer Buße und innerer Läuterung für ihn .";Rezension;1889;1889_2 - 1889__Wiener_Litteratur.txt;stimuli_erzaehler_161_Gold_bereinigt;stimuli_erzaehler_163_BG;stimuli_erzaehler_163_JL;;;;;;;;;;;
967;294;1033;r69;Erzähler;b;b;80;b;70.0;n;;n;;n;;Diese Gesinnung ist als Rückschlag gegen die Roheiten der Naturalisten wohl zu erklären , aber nicht zu loben , weil sie die Erzähler zur charakterlosen Kunst drängt , zur sentimentalen Schonung philisterhafter Ruhe , weibischer Nervenschwäche .;"Nur keine Tragik ! ist ihre Losung , mir keine Manneskost , nur nichts , was die Gemüter kräftig ergreifen kann . Unsre Abonnentinneu wollen sich unterhalten , aber nicht erschüttern lassen . Diese Gesinnung ist als Rückschlag gegen die Roheiten der Naturalisten wohl zu erklären , aber nicht zu loben , weil sie die Erzähler zur charakterlosen Kunst drängt , zur sentimentalen Schonung philisterhafter Ruhe , weibischer Nervenschwäche . In Frankreich vertritt Georges Ohnet zuweilen diesen Fmnilienblattstandpuukt ; er will aber , wie es scheint , auch bei uns Schule machen . Schmidt hat seine Erzählung vermutlich ernster führen wollen , als sie jetzt sich darstellt ; an einzelnen Stellen merkt man geradezu das Abschwenken von dein tragischen Wege .";Rezension;1889;1889_3 - 1889__Neue_Erzählungen.txt;stimuli_erzaehler_100_utf8_Gold;stimuli_erzaehler_100_utf8_BG;annodatenerz;;;;;;;;;;;
968;42;1034;r7;Erzähler;b;b;90;b;45.0;n;;n;;n;;— Das Hauptgesetz für den Dichter wie für den Erzähler überhaupt ist , durch seine Anlage in uns eine bestimmte Richtung der Neugierde zu erwecken , unsre Erwartungen nach einer bestimmten Seite hin zu spannen , um uns alsdann zu befriedigen oder zu erschrecken oder was er sonst beabsichtigt .;"Nun war es nothwendig , um uns aus diese Umwandlung vorzubereiten , daß uns einmal die Art und Weise seines früheren Fanatismus , sodann aber der Moment der Wiedergeburt sehr genau veranschaulicht wurde . Statt dessen hat der Dichter diese entscheidenden Züge nur ganz äußerlich und flüchtig skizzirt , dagegen die Conflicte , in welche der übereilte Uebertritt den jungen Mann mit seinem eignen Gefühl bringt , in unerquicklicher Breite und in erfolglosen Wiederholungen vorgeführt . — Das Hauptgesetz für den Dichter wie für den Erzähler überhaupt ist , durch seine Anlage in uns eine bestimmte Richtung der Neugierde zu erwecken , unsre Erwartungen nach einer bestimmten Seite hin zu spannen , um uns alsdann zu befriedigen oder zu erschrecken oder was er sonst beabsichtigt . Aber ohne diese bestimmte Richtung . unsrer Phantasie verliert seine ganze Erzählung ihren Zwecks Wir erwähnten vorhin , daß der Hauptzweck bei den historischen Novellen unsres Dichters die Versinnlichung excentrischer Seelenzustände war ; am meisten ist ihm das in dem Herensabbath gelungen . Die Frage nach der Entstehung jener entsetzlichen Verblendung des Menschengeschlechts , die Analyse desselben , sowol nach der dämonischen Seite des Menschen , als nach seinen kleinlichen , endlichen Motiven hin , ist eine würdige Aufgabe für den Historiker wie für den Dichter. Tieck hat hier ausnahmsweise die verschiedenen Momente ziemlich scharf auseinandergehalten .";Rezension;1854;1854_1 - 1854__Iteue_Romane..txt;stimuli_erzaehler_161_Gold_bereinigt;stimuli_erzaehler_163_BG;stimuli_erzaehler_163_JL(2) (2);;;;;;;;;;;
969;283;1036;r71;Erzähler;b;b;100;b;75.0;n;;n;;n;;Dasselbe gilt von Moritz als Erzähler .;"Man kann Moritz den Vater derjenigen Rvmanlitterntur nennen , die durch Jean Paul um die Wende des Jahrhunderts zur vollen Ausbildung gebracht und durch die stattliche Reihe seiner Werke erfolgreich vertreten wurde . Alle künstlich metrische Form hatte Herder über Jean Paul geurteilt — sei wertlos im Vergleich mit seiner lebendigen Welt , seinein fühlenden Herzen , seinem immer schaffenden Genius . Dasselbe gilt von Moritz als Erzähler . Es ist bezeichnend , daß auch ein persönliches Band Jean Paul und Moritz vereinigte . Letzterer lernte ein Jahr vor seinem Tode die „ Unsichtbare Loge &quot; kennen .";Rezension;1889;1889_4 - 1889__von_Alfred_Heil__Karl_Philipp_Moritz_als_Romanschriststeller.txt;stimuli_erzaehler_161_Gold_bereinigt;stimuli_erzaehler_163_BG;stimuli_erzaehler_163_JL;;;;;;;;;;;
